gene_id	Description	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	TPM	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	gene_base	pct
ENSG00000124212.6	PTGIS	54.2161	62.1873	5.04066	290.526	233.311	167.317	157.272	0.47047	0.621456	1.39678	0.132682	0.200227	0.999825	0.877889	0.358317	0.86702	2.04794	1.07558	0.479564	0.440803	40.4523	4.99753	0.048915	32.6932	51.796	70.5783	22.554	13.015	0.825446	55.4342	82.0196	10.3196	71.0823	218.023	32.7638	8.3356	1.99548	10.3038	3.24851	0.971972	1.84153	46.1932	31.3233	11.6406	2.84656	24.9483	78.0166	1.43417	0.316808	0.53423	1.24326	1.48847	30.0823	9.86675	10.598	10.2447	1.05868	5.46088	0.460375	8.54441	16.9029	1.17812	76.6913	8.63186	14.3862	201.339	26.1088	0.123232	ENSG00000124212	0.8388359053410804
ENSG00000197818.12	SLC9A8	13.8744	10.6352	15.1655	12.9194	13.3274	14.075	17.7016	5.24212	6.00609	7.25756	15.0075	17.0423	7.91786	7.45362	5.1947	6.88811	7.8856	5.94026	6.47101	5.41758	13.6426	10.0635	15.8774	14.4048	15.3011	11.5379	12.1867	13.0983	13.9156	12.8393	12.2695	17.8343	11.1576	15.5863	4.79805	3.98406	7.22033	15.657	9.22409	10.743	8.59741	21.6287	19.5522	14.4965	11.65	16.7381	12.8946	6.04443	6.115	8.97737	5.40102	16.4477	17.7596	9.82808	10.8881	15.6668	30.0379	16.5689	33.005	12.6639	12.7126	10.8503	12.5767	21.4565	23.2061	14.0028	13.3614	37.5107	ENSG00000197818	0.9183338132908712
ENSG00000158480.11	SPATA2	6.04684	6.70542	8.10684	7.9569	7.49102	5.11607	8.35652	11.9425	17.7115	19.2533	29.551	31.2301	29.0185	28.1256	14.0231	13.6866	20.4625	15.8164	26.1792	13.9847	7.10764	9.78572	15.323	7.32394	10.6962	8.73294	11.6213	12.8057	13.6138	8.21288	8.28888	8.18128	8.02075	11.5673	4.21632	4.4099	4.89041	7.89272	4.02262	4.02421	3.57447	8.94211	8.7784	8.58168	9.61366	10.9398	10.1324	5.59892	4.88817	7.39915	4.83802	14.9555	12.099	8.25171	8.90433	10.8382	8.58073	10.649	20.6432	7.55	7.30375	5.65517	9.57535	35.7124	18.5463	12.5213	7.79541	4.79199	ENSG00000158480	0.9078142733725204
ENSG00000124216.4	SNAI1	17.464	38.1692	14.1181	26.1231	26.2382	11.4851	7.64557	1.2305	1.12336	1.9805	5.10515	6.11715	1.98839	1.53018	1.53554	1.63589	2.0935	1.67957	2.26825	1.57496	20.5103	12.4744	0.873541	5.41345	11.0933	7.13301	4.92334	2.46242	1.15781	5.19198	8.24152	2.9478	6.85402	11.8193	11.929	2.34767	6.13268	9.00563	2.5185	0.824357	1.30076	29.707	28.4485	5.51037	1.41623	16.5572	3.45759	1.72372	0.927902	2.02123	1.50815	11.1941	6.30658	5.826	5.22648	4.19498	2.07314	4.37181	15.7897	4.9734	6.98954	2.3411	22.4934	9.24359	32.1239	8.4365	5.50614	2.08157	ENSG00000124216	0.803804651635526
ENSG00000240849.11	PEDS1	15.1115	13.247	9.85827	12.2722	13.6094	13.0314	18.695	6.10286	5.92665	8.18792	9.02551	9.79728	7.46329	7.52729	8.05864	6.91152	7.91487	7.8839	27.061	10.4196	11.9212	19.2067	8.67184	15.4232	12.9677	19.7686	11.3325	9.91483	7.68716	14.6593	15.1507	23.8358	14.7083	14.1928	6.68465	5.34093	4.07613	8.143	4.96658	4.67712	4.75819	9.93081	19.7641	11.7759	7.6764	21.9666	7.67815	3.24389	3.38837	5.3913	3.54529	9.10581	13.9515	23.8891	24.7615	9.02241	7.71013	8.33977	10.852	9.80314	9.55436	7.52231	14.0647	14.9108	11.9599	15.9417	19.0442	3.96946	ENSG00000240849	0.8949231785611438
ENSG00000196396.10	PTPN1	42.3822	39.2172	37.7992	59.9072	51.0057	56.2113	45.2765	9.11525	10.85	11.3278	21.7043	22.1339	14.2684	13.7793	11.9896	11.1571	11.9381	10.5237	19.6514	11.6748	41.8354	48.5934	110.063	47.1108	53.9808	43.3513	35.4005	31.7869	28.4065	40.3255	40.5694	41.7559	40.3163	49.9344	20.7907	16.7686	41.8331	30.6488	13.1751	14.3315	14.3824	57.2746	109.953	29.7927	22.3645	46.4844	54.4913	9.02524	8.74843	22.0481	8.94104	36.5196	46.101	37.6607	40.1965	42.0919	121.602	57.1025	80.2364	24.5627	25.4151	16.7754	45.3871	43.0171	41.3294	55.3384	45.8632	46.3391	ENSG00000196396	0.9499601917571527
ENSG00000042062.13	RIPOR3	32.668	33.6416	17.4904	1.37437	6.92385	2.75722	18.245	1.65644	1.69682	2.2804	1.02706	1.56335	2.27322	1.78466	2.03936	2.25203	1.35446	2.31988	2.07507	2.54533	23.1192	4.21208	0.13604	49.7818	98.425	15.2855	12.1499	11.0068	6.71724	20.8733	17.9536	7.02213	17.875	83.3328	5.54768	9.58034	19.7065	96.3017	9.51772	5.57921	5.24595	22.7991	11.1033	10.9534	6.57488	14.531	17.8395	2.15631	3.00441	2.07784	3.05534	18.861	11.2369	7.6692	8.80655	19.5376	28.3963	22.9412	14.2548	7.47783	6.813	3.27128	13.395	16.4058	17.6169	59.839	33.6972	1.94958	ENSG00000042062	0.8861314857791405
ENSG00000124171.9	PARD6B	0.540714	2.43742	1.60475	1.04595	1.41975	1.53814	1.31979	0.480172	0.575802	0.916229	2.8802	2.87331	0.925964	0.881807	0.717768	0.87714	1.10782	0.657219	0.858701	0.582919	1.68017	0.106695	1.08152	2.40391	2.37893	0.812679	1.84016	3.53007	3.88309	0.80225	0.981791	3.98609	0.927275	3.58692	0.501997	0.590835	7.80698	10.8169	2.87699	2.04528	1.59442	18.1955	7.76477	2.68762	0.254831	3.26773	2.05308	2.25174	2.45778	2.15677	1.85126	3.1631	2.16747	3.34963	2.73961	2.96445	2.29435	2.81194	1.95036	5.96599	8.12395	8.94548	0.886492	7.0391	5.7044	2.69337	2.79101	0.204875	ENSG00000124171	0.7096878017380109
ENSG00000124243.19	BCAS4	1.55204	1.96871	1.62573	13.3548	8.38768	6.84784	10.6614	5.57699	10.1328	7.32515	10.4343	9.35717	11.6681	13.5458	9.27912	7.08662	11.9427	6.15133	1.86209	4.85219	4.02874	11.1829	81.2686	6.23309	9.93651	5.63616	3.0091	2.01138	1.21048	4.90975	5.42105	2.01362	5.08694	6.81229	1.61467	0.823821	4.27	7.10152	0.461893	0.416523	0.439943	3.93395	3.87733	3.47836	0.463833	2.01665	3.55398	0.757058	0.638958	10.8547	0.911118	7.2169	11.0677	1.5027	1.80608	6.45903	52.0656	19.7545	14.0076	3.48053	4.28468	2.82217	10.978	7.28211	8.36261	8.95976	4.79253	3.01036	ENSG00000124243	0.7451933664221706
ENSG00000101126.18	ADNP	28.1462	24.7027	23.6881	33.3261	30.7929	31.6699	36.6852	10.8417	13.0518	12.6662	38.7763	34.2317	15.446	16.84	10.8889	14.0916	13.3976	10.2632	15.2724	11.0773	28.1048	34.8181	53.69	36.9863	44.9248	31.1563	23.7564	20.9115	17.6946	26.4837	28.2987	25.2212	27.5701	40.8506	11.1995	7.69159	11.8084	23.9507	9.94817	9.39501	9.91282	30.7044	29.3451	25.6313	15.1117	38.3922	45.6447	9.13647	9.97489	20.5221	9.93789	28.8086	34.3802	31.3875	32.6025	27.3877	46.699	30.8991	32.8199	21.4336	22.0542	15.6619	24.6412	45.5907	36.3838	44.9696	35.3526	6.67288	ENSG00000101126	0.931800857147697
ENSG00000124217.5	MOCS3	2.41634	2.14965	3.19369	2.67468	2.7744	2.32509	3.68571	1.24277	1.85185	1.61207	2.62879	2.64942	2.44191	3.00443	1.3218	1.98886	1.85092	1.3495	1.18011	1.1236	2.659	6.5515	5.91935	2.91173	3.35574	2.92176	2.75299	3.11111	2.59562	3.03997	3.24516	3.70833	3.38246	3.61781	0.866243	1.10044	1.00886	1.73089	1.86957	2.54271	2.62041	3.27721	2.10828	2.89233	1.9785	3.01856	3.43237	1.29761	1.43376	2.66521	1.35168	2.65489	3.10048	3.46195	3.84385	3.40744	6.2974	3.95911	4.48072	2.68041	2.88313	2.61361	3.28297	13.0309	3.11404	3.99184	2.84313	0.76572	ENSG00000124217	0.8207782087984686
ENSG00000101096.20	NFATC2	5.38811	5.84035	1.31569	4.18271	4.4507	3.79971	4.16717	0.852926	0.578959	2.22361	0.335265	0.433079	0.702366	0.695725	0.885895	1.14234	1.29619	1.82028	2.15094	1.41937	7.76413	0.13466	5.35407	3.15014	6.05857	6.11378	4.96955	3.10635	2.71257	2.82243	4.9822	1.80727	5.30513	5.33083	2.7267	0.77891	0.764999	2.54904	1.77578	1.83876	1.78149	12.2195	5.09275	5.28158	1.89098	7.35417	3.6266	1.67029	1.33105	2.32433	1.53993	2.82221	4.54308	5.91126	5.71583	10.0467	24.7198	12.7575	14.4558	5.27573	5.83184	4.48339	4.20366	2.59242	7.17757	5.84905	3.87533	3.14098	ENSG00000101096	0.8183050158385987
ENSG00000054793.14	ATP9A	32.0929	22.9097	8.92778	44.0603	32.5584	41.8283	27.3512	42.6514	60.6784	51.5363	112.693	88.0783	61.5401	84.8626	40.8144	56.6956	65.9975	43.866	48.2151	36.8459	25.1616	13.8144	0.156644	17.1442	23.1252	26.1688	25.6316	23.5586	20.08	16.8895	28.8864	17.9079	29.141	29.6845	8.37598	5.66536	7.41453	18.7524	5.18148	4.76442	4.76395	19.7563	15.5931	26.439	12.2179	20.334	31.2039	9.42404	6.39493	30.0123	7.70217	33.3021	31.8005	11.87	12.7805	20.0667	4.95613	15.8647	4.88605	18.3041	16.3667	10.4953	21.8035	30.6454	37.7333	29.9615	20.9052	3.05354	ENSG00000054793	0.9210949807734657
ENSG00000020256.20	ZFP64	3.76448	3.18847	3.55869	5.51614	4.79197	5.25005	5.57596	1.75528	2.60943	2.03707	4.29714	4.32218	3.40278	3.29519	1.64002	2.14703	2.33963	1.70996	2.28346	1.79571	3.72408	7.22844	11.1186	5.94908	6.66607	4.44094	4.24743	4.52621	3.59447	3.19807	3.88168	4.67498	3.98087	6.17343	1.67065	1.39572	1.99163	2.77266	1.7039	1.94641	2.12994	3.16017	3.53126	4.0511	1.36454	5.41964	5.34127	1.35281	1.10019	2.39672	1.23656	4.05953	5.11936	7.11821	7.16429	3.84318	3.98385	3.76466	3.86172	2.79742	2.35636	1.74983	2.87766	6.63828	4.33563	6.77243	5.71018	0.7224	ENSG00000020256	0.8018735283654905
ENSG00000182463.16	TSHZ2	9.34751	13.525	8.00092	1.93122	2.92391	2.18203	4.77534	0.583436	1.05224	0.392622	0.121629	0.159176	1.20861	1.63099	0.623702	1.62457	0.602976	0.330444	1.84325	1.33541	9.85384	1.17426	0.024361	6.32576	10.1975	5.62034	2.09839	0.927121	0.232564	2.20995	3.72377	3.22918	3.02448	9.34565	1.35468	0.52412	0.518597	2.1816	2.03587	2.01365	1.81299	3.34101	2.25583	9.91624	0.523975	5.21338	18.4825	0.66835	0.424874	1.56028	0.561396	1.70848	4.00655	4.08848	3.71281	1.99107	2.13605	1.55022	2.60724	2.54128	2.32909	1.57121	2.27909	4.54477	5.1882	9.27997	4.54515	0.221217	ENSG00000182463	0.7519692375451019
ENSG00000171940.14	ZNF217	19.726	18.0418	5.06803	8.26384	11.0003	6.11517	18.4247	1.75471	1.34102	2.09516	0.437101	0.506025	1.42851	1.24815	1.58291	1.80057	1.8377	1.57681	2.57834	2.19338	21.3672	32.0246	50.9917	18.5165	14.9602	8.96681	13.7722	15.3266	14.5085	5.40104	8.47039	16.6472	9.01173	13.7045	4.20995	2.34062	6.22275	8.8827	7.47601	6.02794	6.33251	18.0853	21.4341	20.2461	2.22777	16.931	14.3033	5.27997	3.61528	2.07649	3.93523	7.87734	17.0136	23.7171	23.1892	17.0818	32.9703	16.9792	29.5581	10.5266	9.41632	7.77391	6.44943	24.6993	17.5553	14.4655	20.5897	13.3423	ENSG00000171940	0.8267917944200701
ENSG00000101132.10	PFDN4	17.4807	15.1616	12.6113	23.4885	20.7938	22.8924	18.6837	17.8656	22.6081	13.4549	19.3713	13.7404	15.5608	26.7087	14.442	24.657	16.4922	12.2778	21.1229	17.5718	17.0812	39.766	34.8677	20.0771	22.3946	20.553	12.4888	14.1461	10.2098	18.7842	16.5203	13.0244	16.8508	19.3636	9.09714	8.48314	8.29329	11.923	4.37084	6.66433	7.50145	18.3322	12.5081	9.9176	10.1107	21.638	22.4578	5.50624	7.50575	11.8099	6.47863	12.6133	14.6339	7.64801	5.75268	10.7817	19.5537	17.563	12.6218	9.84551	13.6995	10.342	19.5525	35.9443	13.0901	24.3116	18.2319	0.408452	ENSG00000101132	0.9102874663323903
ENSG00000101134.12	DOK5	2.70378	2.9397	0.659997	12.123	6.4821	2.99269	2.19666	12.3039	12.6678	9.48064	1.73711	1.36305	11.9289	14.5697	8.62885	12.3673	8.11427	7.35335	5.3854	6.88404	2.57004	1.93395	0.019047	1.05311	1.25508	1.99409	1.1129	0.556538	0.077313	1.05127	1.87593	0.306983	1.12145	2.54749	7.21765	2.08394	1.57274	5.09648	0.17988	0.012786	0.081876	5.82325	0.971063	1.29601	9.50321	8.22094	1.17439	0.236943	0.093398	0.251635	0.248373	0.988122	1.11887	0.474234	0.532685	0.788606	0.404735	0.646307	0.315459	0.540492	0.544271	0.10192	1.38166	1.07114	6.81013	1.98063	1.13855	0.012034	ENSG00000101134	0.90711974658242
ENSG00000087586.18	AURKA	1.46247	1.2822	1.97535	0.98978	1.34498	0.914091	1.57984	0.646718	0.690284	0.814335	1.56309	1.48263	0.997587	1.1509	0.665136	0.797029	0.770573	0.776656	1.13154	0.97062	1.2676	23.5763	57.3136	2.45809	1.1447	1.38055	5.36603	12.202	11.5829	2.33914	1.07705	6.75774	1.28353	1.83771	2.39975	2.13668	1.42449	1.74099	1.46309	1.70692	2.07103	1.69483	2.16709	1.59617	3.3449	1.50876	4.52493	0.556237	0.649496	0.814407	0.900201	0.892812	1.23289	2.30605	2.60664	5.15991	7.93059	10.4821	5.41814	2.44455	3.38141	3.62412	1.20438	36.0532	1.50876	1.2923	2.52602	1.68073	ENSG00000087586	0.8467975539105246
ENSG00000101138.12	CSTF1	10.5497	8.90905	10.7447	8.96636	10.0374	8.87531	11.5809	3.69853	4.49511	5.11648	13.6306	12.1151	6.16977	6.78181	3.97551	5.80446	5.91395	4.29577	6.14961	4.1903	10.7229	20.5855	26.7363	12.0243	15.5572	10.7773	9.59041	10.3219	7.86901	11.621	11.1942	11.1365	11.4209	15.5439	4.78082	4.61386	5.03597	8.42739	6.65735	8.35491	9.22225	13.5019	10.7872	10.6437	6.47766	13.7054	19.484	6.4454	6.67804	11.1112	7.12924	11.6377	12.8092	13.0066	14.253	11.2245	19.6235	13.6018	15.3223	9.58518	10.1434	9.09913	9.72779	21.8355	13.0405	16.2231	12.008	5.9671	ENSG00000101138	0.8852167431775447
ENSG00000213714.1	FAM209B	1.32856	0.731901	0.258777	0.770979	0.851171	0.894412	0.670699	0.297615	0.382617	0.366691	0.818335	0.831628	0.50265	0.504688	0.294191	0.3739	0.500645	0.336089	0.403443	0.29454	1.07701	0.214061	0.777886	0.932437	0.898031	0.873532	0.688886	1.24067	1.31519	1.10817	0.752385	0.613088	0.672721	1.00484	0.281361	0.243629	0.507104	0.733057	0.423715	0.409525	0.407457	3.04404	1.69931	0.782272	0.592772	1.09401	0.452831	0.356926	0.874589	0.827618	0.476676	1.47788	1.15996	1.37413	1.67354	1.22227	6.34662	2.43598	4.05967	0.761434	1.41116	1.33278	1.19369	160.266	0.689493	0.728163	0.887256	5.02869	ENSG00000213714	0.7586434706011892
ENSG00000101146.13	RAE1	20.8372	16.8302	16.3097	16.8632	17.707	19.663	24.582	8.93062	12.5331	11.5012	38.4647	33.6888	16.0071	18.4435	9.40755	13.8208	16.6697	9.60187	11.3746	8.37749	21.5264	32.3636	37.0281	27.863	30.636	20.9943	17.2511	16.1413	12.4776	17.6259	19.3739	24.1806	19.0734	27.6342	7.90436	6.60966	9.55267	16.9508	8.10307	10.266	11.0547	20.4702	17.5863	15.7197	9.277	28.4722	29.2565	5.43749	6.26757	13.0138	6.55749	22.1673	21.3784	29.315	32.0804	18.7976	32.7535	22.5071	27.5726	12.8602	13.3703	9.92399	19.3188	109.842	22.7309	30.3635	25.38	12.6069	ENSG00000101146	0.9057476326800264
ENSG00000124225.16	PMEPA1	31.8932	35.0844	6.23622	187.313	81.9961	165.888	11.0417	12.9873	14.1319	34.311	4.78384	6.01367	15.8852	19.0022	14.7057	19.989	39.5411	39.4786	20.5211	20.7166	26.7599	3.64164	1.17719	90.9897	156.257	32.0675	17.1603	11.5485	6.46312	14.977	31.6261	6.36135	30.9199	34.8359	14.7354	9.87276	9.30131	9.36592	1.22768	0.201613	0.746691	69.3642	28.4205	34.4037	5.76908	41.6862	18.1955	15.3287	10.5251	6.27646	14.5874	16.9746	106.574	17.0568	20.278	12.0361	10.2405	10.3093	8.32274	9.07104	7.88044	4.35987	15.0267	5.61315	19.0002	55.0104	41.9804	0.569024	ENSG00000124225	0.8782037165653109
ENSG00000124209.4	RAB22A	12.8363	10.8251	15.2514	15.1054	14.3618	16.7107	11.2528	10.0424	12.5258	10.501	12.3896	9.43887	10.1867	16.0616	9.18493	11.38	12.518	8.82044	14.3565	9.74791	11.3508	15.5527	10.1798	15.3896	14.6191	12.2378	10.3347	11.74	9.09422	9.7923	11.4434	17.4216	11.2611	11.8264	3.92118	2.69462	6.53462	7.97525	4.28763	5.54218	5.00024	15.4305	12.6998	10.5206	3.81857	14.6305	13.1953	3.81865	3.7492	8.53003	3.77656	12.8315	11.2518	11.4188	11.9134	11.0057	11.6585	11.5195	9.93976	7.68512	7.37044	5.47967	10.3125	9.67057	15.0715	15.3592	16.5122	3.08799	ENSG00000124209	0.8544881676350515
ENSG00000101158.15	NELFCD	3.31128	2.69316	3.07644	2.93626	2.91071	3.18915	4.49127	1.11823	1.32096	1.126	4.43118	4.49636	1.73972	1.77019	1.02673	1.18124	1.21291	1.01434	1.77659	1.3958	3.78876	6.45444	8.36872	4.90254	4.92289	2.73195	2.56248	2.13459	1.3501	2.85803	2.57999	3.91726	2.43597	3.88328	1.0609	0.696581	1.57696	2.87086	1.14579	1.28535	1.97563	1.21789	3.00065	3.45183	2.30912	3.61563	4.91968	1.30162	0.939027	2.16098	1.50117	4.15558	2.84343	3.7342	3.78723	3.08401	4.54567	3.00358	3.01615	2.25187	2.58159	1.20464	1.88444	5.36724	5.28667	3.83788	4.06271	0.972396	ENSG00000101158	0.8284010638117663
ENSG00000101160.15	CTSZ	43.2721	36.3631	24.1519	77.8883	60.1206	33.6463	29.1466	5.08868	6.19095	7.07756	22.32	21.0739	7.6501	7.82827	5.40834	8.8214	8.07653	6.93877	14.4499	9.32892	35.6587	46.8163	43.777	25.6613	32.4306	33.7121	35.6662	46.8863	35.5466	27.3702	30.1882	10.9095	29.9796	30.9567	19.1862	12.6747	14.6466	24.2814	32.0069	41.2749	45.571	39.3506	63.5379	41.8045	6.56623	34.3342	28.2102	8.73576	8.01565	24.6028	10.0772	36.3874	27.6734	14.0544	15.4355	47.1282	62.6386	53.4866	61.3099	16.004	15.5803	10.7697	26.0951	11.1855	44.965	32.1903	22.1943	45.0011	ENSG00000101160	0.8860129080344892
ENSG00000101166.16	PRELID3B	36.7768	35.3359	35.0478	28.4195	29.3802	31.1641	25.4592	16.7139	16.2463	17.951	26.8179	22.1368	14.7329	17.2875	14.6953	21.1366	19.1991	15.7585	29.573	21.0145	37.6453	64.6957	97.0145	26.4863	22.4178	34.13	46.0881	66.5306	59.5232	26.078	27.8209	54.5005	29.9253	23.1219	16.4067	13.4254	19.7023	23.5531	14.5343	16.402	17.5243	33.9047	39.6575	33.1854	16.367	29.0104	26.0528	12.5831	8.67392	41.8174	9.48948	59.3524	25.6212	34.9488	33.3571	50.1813	28.2042	51.842	30.7895	25.7898	24.3047	18.1147	22.6729	31.8157	41.1973	28.3488	38.3388	10.6832	ENSG00000101166	0.9363237511222536
ENSG00000124205.18	EDN3	0.082241	0.041518	0.864207	0.0312	0.0366475	0.019361	0.113279	2.16124	2.59331	2.94686	1.7277	2.37604	3.32753	3.19247	4.35035	3.28984	1.9419	3.85335	3.56923	3.37689	0.462793	0.0	0.016262	28.3534	2.0441	1.53417	12.1767	32.3967	37.2594	4.83278	1.20885	23.4877	7.95305	0.247339	0.018757	0.014497	0.0278955	0.07408	0.025669	0.031649	0.029005	2.12238	0.322084	26.3523	0.239009	0.0473255	0.47529	4.44536	5.8932	289.75	8.66044	2.93139	9.0975	0.996103	1.83977	19.8538	0.844947	17.2364	6.02546	0.384818	0.579403	0.125596	3.11735	2.02179	35.2269	0.119921	139.23	0.082369	ENSG00000124205	0.7054698219639862
ENSG00000196074.13	SYCP2	2.41575	2.37255	0.662737	1.66369	1.9826	1.61876	1.90277	1.03626	1.11878	1.39781	3.4403	4.24174	2.24969	1.84093	0.936075	1.17541	1.24034	1.24121	1.38702	1.24226	5.39612	0.674422	0.818227	2.19336	3.70669	1.52038	1.23406	0.868324	0.978965	1.68861	1.49625	0.87876	1.43908	2.31941	0.847323	0.780589	1.65802	2.44071	0.218024	0.109556	0.091673	7.16305	3.13328	4.65539	0.45439	6.37613	1.12135	2.07851	3.08807	0.638703	1.97511	2.86457	4.32899	2.01324	2.21349	2.34686	6.0849	2.61509	3.42469	2.90672	3.12445	3.36846	1.1501	43.3417	4.04241	2.09389	2.21958	0.647357	ENSG00000196074	0.7438890112310064
ENSG00000196227.11	FAM217B	4.76288	4.08339	3.42441	6.66468	7.09227	5.68822	5.67457	10.0854	16.1854	11.3563	23.2975	17.1845	17.9827	26.9742	8.99574	10.3203	10.8016	9.62452	9.44217	9.33427	5.01467	7.83733	11.8045	5.88661	9.59952	7.04453	4.42837	3.62598	2.63491	6.29043	6.17278	5.34542	5.87922	7.77474	3.35944	4.31892	2.64867	3.90564	1.01199	0.932331	1.2023	6.02605	5.88787	6.00369	4.41757	10.1896	7.09405	1.5323	1.48128	3.29299	1.564	12.6168	8.11565	3.37501	3.58385	6.49527	10.7566	5.47786	7.55511	2.60789	2.38423	1.37759	4.73392	11.2382	6.56994	10.239	6.1763	3.63817	ENSG00000196227	0.8627208510494131
ENSG00000132825.7	PPP1R3D	6.76654	5.51005	3.90447	6.5666	6.84522	7.13173	6.59837	3.72088	4.17713	3.91045	6.95938	6.32725	4.2466	4.65537	2.67724	3.86783	3.83676	3.24252	3.64565	4.08027	6.10594	6.14152	8.62968	6.46628	6.62682	7.01356	5.09465	4.84904	3.62896	6.45245	6.33425	8.88811	7.30731	7.02138	2.64019	3.41041	2.45484	3.00056	0.515994	0.474283	0.616261	6.10517	6.57372	6.728	4.36372	6.62085	5.05936	2.34669	2.02261	3.09928	2.30711	5.61027	7.46282	6.35233	7.65106	6.25624	7.98293	5.80009	9.42676	3.97752	3.6447	2.4094	4.17776	3.44657	4.95113	7.60342	7.81141	10.6583	ENSG00000132825	0.8621787813595786
ENSG00000124215.17	CDH26	0.910245	1.14235	0.332054	0.660025	0.85541	0.576088	1.42173	0.414554	0.384518	0.604331	1.39004	1.78567	0.569672	0.499143	0.533063	0.551652	0.544319	0.540381	1.03622	0.558754	1.04952	0.0964835	0.17424	1.4031	1.24497	0.792851	0.530251	0.305992	0.278226	0.673213	0.706778	1.94764	0.60176	1.15576	0.336012	0.268576	0.252564	0.565751	0.132046	0.126702	0.085624	0.751013	2.06883	2.15	0.279107	1.59786	0.372554	0.150279	0.131903	0.669482	0.123186	2.00752	7.18373	0.672347	0.677956	0.813354	1.69083	0.990453	1.00852	0.365217	0.309691	0.181884	0.569101	1.27767	0.952542	0.955939	1.70265	0.959466	ENSG00000124215	0.7152609557366219
ENSG00000179242.16	CDH4	0.099038	0.226442	0.742722	0.209024	0.2071	0.260216	0.506929	12.1898	10.6358	10.7524	1.56779	2.37614	11.8174	10.6978	5.90278	7.02699	14.7697	6.90299	1.77583	2.02031	0.348666	9.75873	0.046014	0.514957	1.04849	0.630087	0.260441	0.156879	0.103665	0.614289	0.725305	0.151153	0.917376	1.19004	0.144874	0.0666655	0.356024	0.67453	0.13058	0.080971	0.079569	0.481165	0.504151	0.548988	0.670292	1.53218	11.8398	0.386726	0.338167	0.212276	0.264661	0.808162	0.59015	1.02453	0.814278	0.321419	0.229451	0.180898	6.35423	0.343662	0.297526	0.211768	0.341721	2.40562	0.421228	0.425785	0.408664	0.082332	ENSG00000179242	0.7648095133230566
ENSG00000130699.20	TAF4	7.51258	6.2461	5.6442	8.00438	7.75107	8.60163	8.99325	2.70856	2.74877	2.94477	13.8908	16.0709	3.51534	3.09716	2.74607	2.75795	3.19312	2.41713	3.12244	2.47947	7.37102	5.68913	9.81746	9.74267	11.7064	8.02906	7.29935	6.18728	6.2763	6.60237	7.77375	6.98883	7.75285	9.57081	2.62472	2.38333	3.78612	6.22214	3.85944	3.48396	3.37348	8.27101	8.52555	6.5324	5.30958	10.9849	16.1002	3.7028	3.58376	4.22582	3.04257	6.72109	7.67539	8.82731	8.8326	8.12557	10.7897	7.506	8.00935	5.92896	5.05359	3.93307	4.86211	25.4366	9.68904	13.837	9.61048	1.50045	ENSG00000130699	0.8734267274236444
ENSG00000184402.15	SS18L1	13.5349	11.283	10.4344	12.1555	11.9323	13.1983	14.98	8.19141	13.0136	9.29086	77.1045	63.6928	13.227	16.9039	9.02319	14.1819	11.4619	7.80526	12.9266	8.45809	13.5717	10.8761	14.9757	17.349	20.8415	13.223	11.1227	10.7326	11.0626	13.2159	13.1162	12.9149	12.6037	17.2683	5.83748	4.42335	9.2421	12.5343	21.8493	23.8333	17.1652	22.962	18.2949	12.461	9.24797	18.3909	21.9084	7.02141	9.60634	12.1574	7.378	20.9271	15.9203	21.8826	22.237	12.2647	19.9823	13.0136	15.7972	10.9709	12.4155	9.10087	12.3808	19.0863	19.1383	20.0068	18.3497	2.38802	ENSG00000184402	0.9055104771907239
